Yaw,PosX,PosY,VelocityNorm,AngularVelocityZ,Time,angular_acceleration
-103.012818668995,75.5627503714632,-81.2846906865032,5,23.7284773790205,30.2,9.063920313669982
-102.775080699189,75.5515929561145,-81.333429875006,5,23.8191165821572,30.21,9.063920313669982
-102.536436337352,75.5406382561898,-81.3822150257727,5,23.909755785294,30.22,9.06392031367993
-102.296885583483,75.5298872334842,-81.4310454657568,5,24.0003949884307,30.23,9.063920313669982
-102.056428437583,75.5193408483951,-81.4799205114571,5,24.0910341915675,30.24,9.06392031367993
-101.815064899652,75.5090000598462,-81.5288394688778,5,24.1816733947042,30.25,9.063920313670337
-101.572794969689,75.4988658252102,-81.5778016334895,5,24.2723125978409,30.26,9.063920313669982
-101.329618647695,75.4889391002311,-81.6268062901905,5,24.3629518009777,30.27,9.06392031367993
-101.08553593367,75.4792208389452,-81.6758527132685,5,24.4535910041144,30.28,9.063920313669982
-100.840546827613,75.4697119936019,-81.7249401663627,5,24.5442302072512,30.29,9.06392031367993
-100.594651329524,75.4604135145829,-81.7740679024263,5,24.6348694103879,30.3,9.063920313669982
-100.347849439405,75.4513263503214,-81.8232351636897,5,24.7255086135247,30.31,9.06392031367993
-100.100141157254,75.4424514472198,-81.872441181624,5,24.8161478166614,30.32,9.063920313669982
-99.8515264830717,75.4337897495666,-81.9216851769049,5,24.9067870197981,30.33,9.063920313669982
-99.6020054168581,75.4253421994532,-81.9709663593775,5,24.9974262229348,30.34,9.063920313669982
-99.351577958613,75.4171097366889,-82.0202839280208,5,25.0880654260716,30.35,9.063920313680285
-99.1002441083367,75.4090932987156,-82.0696370709137,5,25.1787046292083,30.36,9.063920313669982
-98.8480038660288,75.4012938205216,-82.119024965201,5,25.2693438323451,30.37,9.06392031367993
-98.5948572316898,75.3937122345546,-82.1684467770595,5,25.3599830354818,30.38,9.063920313669982
-98.3408042053192,75.3863494706334,-82.2179016616658,5,25.4506222386185,30.39,9.063920313669982
-98.0858447869173,75.3792064558595,-82.2673887631635,5,25.5412614417553,30.4,9.06392031367993
-97.8299789764842,75.3722841145275,-82.3169072146316,5,25.631900644892,30.41,9.063920313669982
